Product Name,url,Image 1 URL,Image 2 URL,current_price_x,description,sale_price,old_price,original_price,current_price_y,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria
Camiseta Arcane,https://www.pullandbear.com/es/camiseta-arcane-l03245907?cS=250&pelement=662031455,https://static.pullandbear.net/assets/public/14f5/5d6a/5e724094993e/1bb8b85ff669/03245907250-a20m/03245907250-a20m.jpg?ts=1734024020087&w=438&f=auto,https://static.pullandbear.net/assets/public/d89a/771c/b1374a73b5fd/d49c6004ee3e/03245907250-M/03245907250-M.jpg?ts=1736780671128&w=438&f=auto,15.99,"Camiseta licencia Arcane de color blanco con gráfico en contraste, de manga corta, con cuello redondo y confeccionada en algodón.",,,,15.99,Blanco,https://static.pullandbear.net/assets/public/2329/ceae/23a749d3a684/aa1ea6648b68/03245907250-C/03245907250-C.jpg?ts=1734024014164&w=106&f=auto,3245/907,3245907.0,1030139501.0,Out of Stock,Blanco,Camiseta
Camiseta El Juego del Calamar,https://www.pullandbear.com/es/camiseta-el-juego-del-calamar-l03245916?cS=251&pelement=664248847,https://static.pullandbear.net/assets/public/3233/6a3e/8ce046c5b36b/1e12ef0e7fe8/03245916251-A7M/03245916251-A7M.jpg?ts=1734445912411&w=438&f=auto,https://static.pullandbear.net/assets/public/86f8/fe2c/8f1a436c8fff/1935a997a3c0/03245916251-M/03245916251-M.jpg?ts=1734085098608&w=438&f=auto,17.99,"Camiseta licencia El Juego del Calamar con gráfico y texto delantero y en la espalda, cuello redondo y de manga corta.",,,,17.99,Blanco roto,https://static.pullandbear.net/assets/public/0c31/0078/71e34ee7a1c0/913105f31dd2/03245916251-C/03245916251-C.jpg?ts=1734342890829&w=106&f=auto,3245/916,3245916.0,1030139501.0,Out of Stock,Blanco,Camiseta
Camiseta sin mangas detalle texto,https://www.pullandbear.com/es/camiseta-sin-mangas-detalle-texto-l03241784?cS=250&pelement=667131236,https://static.pullandbear.net/assets/public/7e23/b582/7eaa4f48a496/303f44566642/03241784250-A6M/03241784250-A6M.jpg?ts=1719400255341&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3241/784/250/3241784250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719400202001&w=438&f=auto,9.99,"Camiseta sin mangas disponible en varios tonos, con detalle de texto, cuello redondo y confeccionada en tejido de algodón.",,,,9.99,Blanco,https://static.pullandbear.net/assets/public/958a/a778/cf67402badc4/4eb527ebd1ce/03241784250-C/03241784250-C.jpg?ts=1719400255827&w=106&f=auto,3241/784,3241784.0,1030204791.0,Out of Stock,Blanco,Camiseta
Camiseta sin mangas detalle texto,https://www.pullandbear.com/es/camiseta-sin-mangas-detalle-texto-l03241784?cS=802&pelement=667131235,https://static.pullandbear.net/assets/public/f0fb/9a17/18884e20b72a/012d00d6cd81/03241784802-A6M/03241784802-A6M.jpg?ts=1719400272992&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3241/784/802/3241784802_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719400202041&w=438&f=auto,9.99,"Camiseta sin mangas disponible en varios tonos, con detalle de texto, cuello redondo y confeccionada en tejido de algodón.",,,,9.99,Gris,https://static.pullandbear.net/assets/public/c6d5/c63d/58fb41d1ba39/32efd412e201/03241784802-C/03241784802-C.jpg?ts=1719400273125&w=106&f=auto,3241/784,3241784.0,1030204791.0,Out of Stock,Gris,Camiseta
Sudadera manga corta Slytherin serpiente,https://www.pullandbear.com/es/sudadera-manga-corta-slytherin-serpiente-l03594708?cS=250&pelement=662032078,https://static.pullandbear.net/assets/public/485f/4052/bfb04f24bfab/70732b1cba23/03594708250-M/03594708250-M.jpg?ts=1735230757709&w=438&f=auto,https://static.pullandbear.net/assets/public/a403/8927/097641b1a830/6cda6bbb34d5/03594708250-A2M/03594708250-A2M.jpg?ts=1735230743392&w=438&f=auto,22.99,"Sudadera de manga corta con texto &#39;Slytherin&#39; en la parte delantera y gráfico de serpiente, y cuello redondo.",,,,22.99,Blanco,https://static.pullandbear.net/assets/public/5b6b/88e6/f66c4bf98d89/1c23eacbbc5b/03594708250-C/03594708250-C.jpg?ts=1735230754915&w=106&f=auto,3594/708,3594708.0,1030139501.0,Out of Stock,Blanco,Camiseta
Camiseta STWD coche,https://www.pullandbear.com/es/camiseta-stwd-coche-l07248937?cS=643&pelement=627106253,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/937/643/7248937643_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1720450841673&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/937/643/7248937643_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720450895186&w=438&f=auto,3.99,"Camiseta STWD con gráfico de coche disponible en varios colores, de manga corta y cuello redondo y confeccionada en tejido efecto lavado de algodón.",3.99,5.99,12.99,3.99,Mandarina,https://static.pullandbear.net/assets/public/5f2b/2c12/7e1b4fa6a109/2ec8d36d89fd/07248937643-C/07248937643-C.jpg?ts=1719504942873&w=106&f=auto,7248/937,7248937.0,1030204790.0,Out of Stock,Otros,Camiseta
Camiseta STWD helado,https://www.pullandbear.com/es/camiseta-stwd-helado-l07248939?cS=520&pelement=627106251,https://static.pullandbear.net/assets/public/b7ae/b53d/850345e1b6f1/1f2a2866dea9/07248939520-A1M/07248939520-A1M.jpg?ts=1720450901124&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/939/520/7248939520_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720450883844&w=438&f=auto,3.99,"Camiseta STWD con gráfico de helado disponible en varios colores, de manga corta y cuello redondo y confeccionada en tejido efecto lavado de algodón.",3.99,5.99,12.99,3.99,Lima,https://static.pullandbear.net/assets/public/1f45/c4e1/60fd4feda307/a165fc59d79a/07248939520-C/07248939520-C.jpg?ts=1719504972423&w=106&f=auto,7248/939,7248939.0,1030204790.0,Out of Stock,Verde,Camiseta
Camiseta manga corta rayas anchas,https://www.pullandbear.com/es/camiseta-manga-corta-rayas-anchas-l03243505?cS=777&pelement=621953916,https://static.pullandbear.net/assets/public/5e51/2bd4/0cab48d9a98d/c2780ad8ea8f/03243903777-A1M/03243903777-A1M.jpg?ts=1724660239746&w=438&f=auto,https://static.pullandbear.net/assets/public/5f8a/e603/fecf4ff0a914/9880a09525db/03243903777-M/03243903777-M.jpg?ts=1724660261605&w=438&f=auto,3.99,"Camiseta con diseño de rayas anchas disponible en varios tonos, de manga corta, con cuello redondo y confeccionada en algodón.",3.99,5.99,12.99,3.99,Varios,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/505/777/3243505777_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1709801435354&w=106&f=auto,3243/505,3243505.0,1030204790.0,Out of Stock,Multicolor,Camiseta
Camiseta rayas manga corta,https://www.pullandbear.com/es/camiseta-rayas-manga-corta-l07248563?cS=615&pelement=621954144,https://static.pullandbear.net/assets/public/1b0d/3306/4a674ee09a10/0aeca00f14c1/07248563615-A1M/07248563615-A1M.jpg?ts=1719572874754&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/563/615/7248563615_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719572932257&w=438&f=auto,3.99,,,,,,,,,,,Out of Stock,Otros,Camiseta
Camiseta print manga corta,https://www.pullandbear.com/es/camiseta-print-manga-corta-l03243587?cS=711&pelement=621956413,https://static.pullandbear.net/assets/public/32de/2845/065f476ba429/20afd565c85e/03243587711-A1M/03243587711-A1M.jpg?ts=1720450959408&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3243/587/711/3243587711_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720451031230&w=438&f=auto,3.99,"Camiseta con detalle de print, de manga corta y cuello redondo y confeccionada en tejido 100% algodón.",3.99,5.99,12.99,3.99,Arena,https://static.pullandbear.net/assets/public/a4c1/24a2/98614ed19700/394683ec1eee/03243587711-C/03243587711-C.jpg?ts=1719505047523&w=106&f=auto,3243/587,3243587.0,1030204790.0,Out of Stock,Marrón claro,Camiseta
Camiseta cropped boxy manga corta,https://www.pullandbear.com/es/camiseta-cropped-boxy-manga-corta-l03241506?cS=800&pelement=621934217,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3241/506/800/3241506800_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1709633588022&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3241/506/800/3241506800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1709633588023&w=438&f=auto,3.99,"Camiseta básica cropped con fit boxy, de manga corta y cuello redondo, disponible en varios tonos y confeccionada en algodón.",3.99,5.99,9.99,3.99,Negro,https://static.pullandbear.net/assets/public/d5a8/f38d/703445efa84b/98720a4aa3d1/03241506800-C/03241506800-C.jpg?ts=1721856303247&w=106&f=auto,3241/506,3241506.0,1030204790.0,Out of Stock,Negro,Camiseta
Camiseta tejido vaquero oversize,https://www.pullandbear.com/es/camiseta-tejido-vaquero-oversize-l03243544?cS=711&pelement=621953717,https://static.pullandbear.net/assets/public/f70c/d7ae/960d4fcc8008/a057bb205df0/03243544711-A1M/03243544711-A1M.jpg?ts=1721803774534&w=438&f=auto,https://static.pullandbear.net/assets/public/ea3f/15bc/fda342d68f7b/ac55dfa7d567/03243544711-M/03243544711-M.jpg?ts=1721803780362&w=438&f=auto,3.99,"Camiseta en tejido vaquero 100% algodón con efecto lavado, fit oversize, detalle de bolsillo y de manga corta y cuello redondo.",3.99,7.99,25.99,3.99,Arena,https://static.pullandbear.net/assets/public/f355/f2d4/4a7847af955d/b33403bc44a9/03243544711-C/03243544711-C.jpg?ts=1721803780858&w=106&f=auto,3243/544,3243544.0,1030204790.0,Out of Stock,Marrón claro,Camiseta
Camiseta manga corta STWD efecto lavado,https://www.pullandbear.com/es/camiseta-manga-corta-stwd-efecto-lavado-l07248513?cS=520&pelement=621953642,https://static.pullandbear.net/assets/public/e7fa/2ce0/8850439fb43e/c38e5bb36600/07248902520-A1M/07248902520-A1M.jpg?ts=1717083323536&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/513/520/7248513520_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717083182312&w=438&f=auto,3.99,Camiseta de manga corta y cuello redondo STWD en tejido efecto lavado y confeccionada en 100% algodón.,3.99,7.99,14.99,3.99,Lima,https://static.pullandbear.net/assets/public/75cf/b379/bc3748d3b54f/d4608a659732/07248902520-C/07248902520-C.jpg?ts=1716797120036&w=106&f=auto,7248/513,7248513.0,1030204790.0,Out of Stock,Verde,Camiseta
Camiseta manga corta STWD efecto lavado,https://www.pullandbear.com/es/camiseta-manga-corta-stwd-efecto-lavado-l07248513?cS=612&pelement=621953644,https://static.pullandbear.net/assets/public/817d/2614/af1e4646a2ae/9b12f8244df8/07248513612-A1M/07248513612-A1M.jpg?ts=1718006066472&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/513/612/7248513612_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718006067083&w=438&f=auto,3.99,Camiseta de manga corta y cuello redondo STWD en tejido efecto lavado y confeccionada en 100% algodón.,3.99,7.99,14.99,3.99,Malva,https://static.pullandbear.net/assets/public/11a5/4fc7/46c04e55ac4b/06ffea003c01/07248513612-C/07248513612-C.jpg?ts=1717582647669&w=106&f=auto,7248/513,7248513.0,1030204790.0,Out of Stock,Rosa/Púrpura,Camiseta
Camiseta texto contraste,https://www.pullandbear.com/es/camiseta-texto-contraste-l07248923?cS=501&pelement=621953596,https://static.pullandbear.net/assets/public/4300/bf69/eaba492a9e0f/94c3f622c7b3/07248923501-A1M/07248923501-A1M.jpg?ts=1728290764535&w=438&f=auto,https://static.pullandbear.net/assets/public/2c90/6a28/c0874463bb63/69fd4d355a65/07248923501-M/07248923501-M.jpg?ts=1728290760785&w=438&f=auto,3.99,"Camiseta de manga corta con texto en contraste, cuello redondo y en 100% algodón.",3.99,5.99,9.99,3.99,Botella,https://static.pullandbear.net/assets/public/ed97/d255/07f2445ca138/d769baea580a/07248923501-C/07248923501-C.jpg?ts=1719498150797&w=106&f=auto,7248/923,7248923.0,1030204790.0,Out of Stock,Verde,Camiseta
Camiseta Los Ángeles manga corta,https://www.pullandbear.com/es/camiseta-los-angeles-manga-corta-l07248526?cS=251&pelement=621948523,https://static.pullandbear.net/assets/public/0353/e57f/cd6f46d7a367/08f4c8960c41/07248526251-A1M/07248526251-A1M.jpg?ts=1721766343081&w=438&f=auto,https://static.pullandbear.net/assets/public/90b8/3235/fa134858b23b/9137b7f71d99/07248526251-M/07248526251-M.jpg?ts=1721766347375&w=438&f=auto,3.99,"Camiseta con detalle de print de universidad de Los Ángeles, de manga corta y cuello redondo y confeccionada en tejido 100% algodón.",3.99,5.99,12.99,3.99,Blanco roto,https://static.pullandbear.net/assets/public/e147/37de/8caa4adc8188/a32d57638da6/07248526251-C/07248526251-C.jpg?ts=1721766345958&w=106&f=auto,7248/526,7248526.0,1030113507.0,Out of Stock,Blanco,Camiseta
Camiseta manga corta STWD efecto lavado,https://www.pullandbear.com/es/camiseta-manga-corta-stwd-efecto-lavado-l07248513?cS=250&pelement=621953648,https://static.pullandbear.net/assets/public/566e/ec57/010c4b9bae4b/1afb158c8696/07248513250-A1M/07248513250-A1M.jpg?ts=1718006021454&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/513/250/7248513250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718006080528&w=438&f=auto,3.99,Camiseta de manga corta y cuello redondo STWD en tejido efecto lavado y confeccionada en 100% algodón.,3.99,7.99,14.99,3.99,Blanco,https://static.pullandbear.net/assets/public/c67c/2787/ec924d37ba6f/34747d8a66b2/07248513250-C/07248513250-C.jpg?ts=1717582349009&w=106&f=auto,7248/513,7248513.0,1030204790.0,Out of Stock,Blanco,Camiseta
Camiseta manga corta gráfico anime,https://www.pullandbear.com/es/camiseta-manga-corta-grafico-anime-l07248702?cS=800&pelement=621934864,https://static.pullandbear.net/assets/public/b373/11f4/82ef4c0baffe/7bb68dc3564c/07248702800-A1M/07248702800-A1M.jpg?ts=1720450842220&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/702/800/7248702800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720450757745&w=438&f=auto,3.99,"Camiseta de manga corta disponible en varios tonos, con gráfico de inspiración anime en contraste, cuello redondo y confeccionada en algodón.",3.99,5.99,12.99,3.99,Negro,https://static.pullandbear.net/assets/public/4e6c/7a24/f99d441fab3a/c15e97051192/07248702800-C/07248702800-C.jpg?ts=1716823336917&w=106&f=auto,7248/702,7248702.0,1030204790.0,Out of Stock,Negro,Camiseta
Camiseta Los Simpson,https://www.pullandbear.com/es/camiseta-los-simpson-l03244506?cS=251&pelement=621953765,https://static.pullandbear.net/assets/public/2100/7c56/3e1f48a29dc0/3bb015c8af67/03244506251-A1M/03244506251-A1M.jpg?ts=1718100757763&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3244/506/251/3244506251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718100776402&w=438&f=auto,3.99,"Camiseta blanca licencia Los Simpson con gráfico de los personajes, cuello redondo y de manga corta.",3.99,7.99,15.99,3.99,Blanco roto,https://static.pullandbear.net/assets/public/e991/543a/fcb1462881b7/9d1b688482ed/03244506251-C/03244506251-C.jpg?ts=1717401113572&w=106&f=auto,3244/506,3244506.0,1030139501.0,Out of Stock,Blanco,Camiseta
Camiseta básica long fit,https://www.pullandbear.com/es/camiseta-basica-long-fit-l04238502?cS=800&pelement=621934227,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8240/540/800/8240540800_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1710763921832&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8240/540/800/8240540800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710763921836&w=438&f=auto,3.99,"Camiseta básica long fit disponible en varios colores, con manga corta, cuello redondo y en 100% algodón.",3.99,5.99,9.99,3.99,Negro,https://static.pullandbear.net/2/photos//2024/I/0/2/p/4238/502/800/4238502800_1_1_8.jpg?t=1624980780577&w=106&f=auto,4238/502,4238502.0,1030204790.0,Out of Stock,Negro,Camiseta
Camiseta lavada detalle bolsillo,https://www.pullandbear.com/es/camiseta-lavada-detalle-bolsillo-l07248596?cS=250&pelement=621956388,https://static.pullandbear.net/assets/public/b437/46a7/cbb9455fb2a6/3f973fa1ad50/07248596250-A1M/07248596250-A1M.jpg?ts=1720715800141&w=438&f=auto,https://static.pullandbear.net/assets/public/0076/9345/ac8a4b9eac04/b4fd6c55ef75/07248596250-M/07248596250-M.jpg?ts=1720715791094&w=438&f=auto,3.99,"Camiseta de manga corta efecto lavado con detalle de bolsillo, con cuello redondo y confeccionada en algodón.",3.99,7.99,15.99,3.99,Blanco,https://static.pullandbear.net/assets/public/6deb/700a/06c94eadb2fe/34416b4a9fca/07248596250-C/07248596250-C.jpg?ts=1720532047264&w=106&f=auto,7248/596,7248596.0,1030204790.0,Out of Stock,Blanco,Camiseta
Camiseta logo STWD,https://www.pullandbear.com/es/camiseta-logo-stwd-l07241545?cS=627&pelement=621934580,https://static.pullandbear.net/assets/public/37eb/7d16/61da4c61bb25/5ba178fdeabe/03244545627-A1M/03244545627-A1M.jpg?ts=1724854097676&w=438&f=auto,https://static.pullandbear.net/assets/public/7fd3/e883/02f142fdae3c/dfe32b007f37/03244545627-M/03244545627-M.jpg?ts=1724854102136&w=438&f=auto,3.99,"Camiseta con logo STWD bordado, diseño de manga corta y cuello redondo, detalle de etiqueta en el bajo y confeccionada en tejido de 100% algodón.",3.99,7.99,14.99,3.99,Naranja medio,https://static.pullandbear.net/assets/public/c04a/ef74/218149d6ac46/24e6cb1634c1/03244545627-C/03244545627-C.jpg?ts=1724150921240&w=106&f=auto,7241/545,7241545.0,1030204790.0,Out of Stock,Naranja,Camiseta
Camiseta polvorón STWD Peldanyos,https://www.pullandbear.com/es/camiseta-polvoron-stwd-peldanyos-l07249900?cS=251&pelement=664581857,https://static.pullandbear.net/assets/public/d06b/7430/3fe44c99a839/ed7d38efcb23/07249900251-A1M/07249900251-A1M.jpg?ts=1733148323453&w=438&f=auto,https://static.pullandbear.net/assets/public/78ef/0629/959d42a9aed1/d5ec12e872b3/07249900251-M/07249900251-M.jpg?ts=1733148344435&w=438&f=auto,3.99,"Camiseta navideña STWD y Peldanyos con texto y gráfico de Polvorón, de manga corta y cuello redondo.",3.99,7.99,17.99,3.99,Blanco roto,https://static.pullandbear.net/assets/public/15f9/2f2c/a5bb4c80ae7b/096e7c453391/07249900251-C/07249900251-C.jpg?ts=1733137686029&w=106&f=auto,7249/900,7249900.0,1030204631.0,Out of Stock,Blanco,Camiseta
Camiseta heavy weight manga corta,https://www.pullandbear.com/es/camiseta-heavy-weight-manga-corta-l03243501?cS=401&pelement=621953602,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/501/401/3243501401_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1708944527583&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/501/401/3243501401_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1708944527584&w=438&f=auto,3.99,"Camiseta de manga corta en tejido heavy weight, con cuello redondo y confeccionada en 100% algodón.",3.99,5.99,12.99,3.99,Arena,https://static.pullandbear.net/assets/public/07b9/3835/b7f24d4c8711/c8a9577ffec2/07249904711-C/07249904711-C.jpg?ts=1720789247379&w=106&f=auto,3243/501,3243501.0,1030204790.0,Out of Stock,Marrón claro,Camiseta
Camiseta manga corta etiqueta,https://www.pullandbear.com/es/camiseta-manga-corta-etiqueta-l07248511?cS=251&pelement=621948145,https://static.pullandbear.net/assets/public/6d4e/28c5/a5aa415ab1ee/c13e84969da7/07248511251-A1M/07248511251-A1M.jpg?ts=1721671557808&w=438&f=auto,https://static.pullandbear.net/assets/public/eee0/c71e/777d45229160/f2066d125d81/07248511251-M/07248511251-M.jpg?ts=1721671562783&w=438&f=auto,3.99,"Camiseta con detalle de etiqueta en el bajo, de manga corta y cuello redondo, confeccionada en tejido 100% algodón.",3.99,5.99,9.99,3.99,Blanco roto,https://static.pullandbear.net/assets/public/ed85/80dd/f7d149dbbb93/2520ed62781f/07248511251-C/07248511251-C.jpg?ts=1721671560811&w=106&f=auto,7248/511,7248511.0,1030204790.0,Out of Stock,Blanco,Camiseta
Camiseta oversize manga corta,https://www.pullandbear.com/es/camiseta-oversize-manga-corta-l03244530?cS=611&pelement=621948052,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7245/530/611/7245530611_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1708945012594&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7245/530/611/7245530611_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1708945012596&w=438&f=auto,3.99,Camiseta oversize de manga corta y cuello redondo con detalle de etiqueta y confeccionado en algodón.,3.99,5.99,12.99,3.99,Morado,https://static.pullandbear.net/assets/public/03cb/b21a/df0f48199640/e8c0a6056290/07249507611-C/07249507611-C.jpg?ts=1720013363786&w=106&f=auto,3244/530,3244530.0,1030204790.0,Out of Stock,Rosa/Púrpura,Camiseta
Sudadera manga corta Ricky y Morty,https://www.pullandbear.com/es/sudadera-manga-corta-ricky-y-morty-l03590746?cS=807&pelement=628558897,https://static.pullandbear.net/assets/public/7ac1/ca4f/30834a3ea7a5/702f43024bbe/03590746807-A1M/03590746807-A1M.jpg?ts=1718708922862&w=438&f=auto,https://static.pullandbear.net/assets/public/3f0f/6f00/ae82466aa0ed/c904df8c6ea9/03590746807-A2M/03590746807-A2M.jpg?ts=1718708879233&w=438&f=auto,12.99,Sudadera de manga corta licencia Ricky y Morty con gráfico en contraste y cuello redondo.,12.99,17.99,22.99,12.99,Gris antracita,https://static.pullandbear.net/assets/public/a30e/1f5b/812e4d4c8080/a0ad88259329/03590746807-C/03590746807-C.jpg?ts=1718639035007&w=106&f=auto,3590/746,3590746.0,1030139501.0,Out of Stock,Gris,Camiseta
Camiseta Rick & Morty,https://www.pullandbear.com/es/camiseta-rick--morty-l03590745?cS=500&pelement=628558888,https://static.pullandbear.net/assets/public/100a/9095/a9724d6eb9b3/60af564b74a9/03590745500-a1M/03590745500-a1M.jpg?ts=1718091325213&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3590/745/500/3590745500_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718091301839&w=438&f=auto,12.99,"Camiseta licencia de Rick &amp; Morty con detalle de print, de manga corta y cuello redondo, confeccionada en tejido efecto lavado de algodón.",12.99,17.99,22.99,12.99,Verde,https://static.pullandbear.net/assets/public/32f6/f5dc/a8604beab6c0/68915df3b3e4/03590745500-C/03590745500-C.jpg?ts=1718091323161&w=106&f=auto,3590/745,3590745.0,1030139501.0,Out of Stock,Verde,Camiseta
Camiseta manga corta prints,https://www.pullandbear.com/es/camiseta-manga-corta-prints-l07249743?cS=733&pelement=627106250,https://static.pullandbear.net/assets/public/fe88/6835/c1054672bfdd/5495953895e1/07249743733-A1M/07249743733-A1M.jpg?ts=1725265835207&w=438&f=auto,https://static.pullandbear.net/assets/public/0aa2/7b58/d0f24018b388/007718caba67/07249743733-M/07249743733-M.jpg?ts=1725265891731&w=438&f=auto,3.99,"Camiseta con prints de fotografías, de manga corta y cuello redondo, confeccionada en algodón.",3.99,5.99,12.99,3.99,Crema,https://static.pullandbear.net/assets/public/ac05/9470/9cc249f7b09d/32616b2ff173/07249743733-C/07249743733-C.jpg?ts=1723626090327&w=106&f=auto,7249/743,7249743.0,1030204790.0,Out of Stock,Blanco,Camiseta
Camiseta Hokusai 'Remolinos de Naruto',https://www.pullandbear.com/es/camiseta-hokusai-remolinos-de-naruto-l07249924?cS=500&pelement=623466163,https://static.pullandbear.net/assets/public/877a/9afd/df9b464498e3/0c24fedeecfe/07249924500-A1M/07249924500-A1M.jpg?ts=1721640169616&w=438&f=auto,https://static.pullandbear.net/assets/public/042e/741f/e167462d8f91/8ed2400d91d1/07249924500-M/07249924500-M.jpg?ts=1721640112694&w=438&f=auto,3.99,"Camiseta licencia de arte japonés con gráfico de la obra de Hokusai &#39;La cascada de Amida en Kiso&#39;, de manga corta, con cuello redondo y confeccionada en tejido 100% algodón.",3.99,7.99,15.99,3.99,Verde,https://static.pullandbear.net/assets/public/6c50/4d47/86e74e7794b0/a682ba5a5f7c/07249924500-C/07249924500-C.jpg?ts=1720107510170&w=106&f=auto,7249/924,7249924.0,1030139501.0,Out of Stock,Verde,Camiseta
Camiseta manga corta print,https://www.pullandbear.com/es/camiseta-manga-corta-print-l07248598?cS=110&pelement=621956511,https://static.pullandbear.net/assets/public/a3fe/69ca/b05640faa602/b5d8dac16eae/07248598110-A1M/07248598110-A1M.jpg?ts=1721652876459&w=438&f=auto,https://static.pullandbear.net/assets/public/cce2/7326/88484d3c99c7/ea218a3ca861/07248598110-M/07248598110-M.jpg?ts=1721652952091&w=438&f=auto,3.99,"Camiseta de manga corta y cuello redondo con detalle de print de texto, confeccionada en tejido 100% algodón.",3.99,5.99,12.99,3.99,Antracita/Caqui,https://static.pullandbear.net/assets/public/7ffb/14f7/46654491bc42/8f89719f5d6f/07248598110-C/07248598110-C.jpg?ts=1720789019615&w=106&f=auto,7248/598,7248598.0,1030204790.0,Out of Stock,Marrón claro,Camiseta
Camiseta manga corta interlock,https://www.pullandbear.com/es/camiseta-manga-corta-interlock-l07248512?cS=406&pelement=621948248,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/512/406/7248512406_2_1_0.jpg?imwidth=%3Awidth%3A&ts=1716220261992&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/512/406/7248512406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1716220261998&w=438&f=auto,3.99,"Camiseta de manga corta en tejido interlock, con detalle de etiqueta en el bajo, cuello redondo y confeccionada en tejido 100% algodón.",3.99,5.99,12.99,3.99,Azul claro,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/512/406/7248512406_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1713769503474&w=106&f=auto,7248/512,7248512.0,1030204790.0,Out of Stock,Azul claro,Camiseta
Camiseta gráfico rayos,https://www.pullandbear.com/es/camiseta-grafico-rayos-l07249522?cS=611&pelement=621942702,https://static.pullandbear.net/assets/public/d247/48f1/bb9c4f6e8a2b/6e91b84e2eb9/07249522611-A1M/07249522611-A1M.jpg?ts=1720715884198&w=438&f=auto,https://static.pullandbear.net/assets/public/de55/6f3a/ba5f41aabcd4/71b552aac4ae/07249522611-M/07249522611-M.jpg?ts=1720715909310&w=438&f=auto,3.99,"Camiseta con gráfico de rayos, de manga corta, con cuello redondo y confeccionada en algodón.",3.99,5.99,12.99,3.99,Morado,https://static.pullandbear.net/assets/public/d54c/db6a/def844969599/e25c05027fce/07249522611-C/07249522611-C.jpg?ts=1717581677823&w=106&f=auto,7249/522,7249522.0,1030204790.0,Out of Stock,Rosa/Púrpura,Camiseta
